frame,x,y,z,qx,qy,qz,qw
0,-0.0005781134823337197,-3.102924893028103e-05,0.9999998807907104,4.0468625229550526e-05,0.00032851967262104154,-0.001335948589257896,0.00013483491784427315
1,9.92601562757045e-05,-0.0001302693272009492,1.0,-0.00029147815075702965,0.0001667823235038668,-7.498332706745714e-05,-2.8864089472335763e-05
2,0.00013949764252174646,-5.612297172774561e-05,1.0,-0.0005357941845431924,0.00020549166947603226,-0.00011529959010658786,-3.3212436392204836e-05
3,-0.00037758599501103163,-0.0003796481469180435,0.9999997615814209,0.0011530182091519237,0.0017313208663836122,0.0007266371976584196,0.0004605432623066008
4,0.007288408000022173,-0.0005496430094353855,0.999961256980896,-0.02281009405851364,-0.035994838923215866,-0.0012598586035892367,0.004910177551209927
5,0.00735925417393446,-0.0005760068306699395,0.99996018409729,-0.02274511381983757,-0.03504744917154312,-0.002341092564165592,0.00502809090539813
6,0.01344187743961811,-0.0015138410963118076,0.9998586773872375,-0.041354745626449585,-0.07068906724452972,-0.0035725042689591646,0.00998452864587307
7,0.01340815145522356,-0.0013254215009510517,0.9998490810394287,-0.04116338863968849,-0.06752218306064606,-0.003024460282176733,0.010968843474984169
8,0.02135646902024746,-0.0014341070782393217,0.9997177720069885,-0.06641557067632675,-0.12143032997846603,-0.00567681435495615,0.010304862633347511
9,0.02314230054616928,-0.0038033125456422567,0.99971604347229,-0.07275287061929703,-0.19173340499401093,-0.010461726225912571,0.004228317644447088
10,0.022360507398843765,-0.0038327707443386316,0.9997309446334839,-0.07016326487064362,-0.189615398645401,-0.010160575620830059,0.0048432317562401295
11,0.029929645359516144,-0.004649480804800987,0.9995341897010803,-0.09441496431827545,-0.2449037879705429,-0.010406017303466797,0.003734349273145199
12,0.036336030811071396,-0.004820418078452349,0.9993124604225159,-0.11526992917060852,-0.2904404103755951,-0.01062724832445383,0.005578647833317518
13,0.036458179354667664,-0.00485976692289114,0.9992981553077698,-0.11510281264781952,-0.28525811433792114,-0.010414821095764637,0.0070983534678816795
14,0.042034272104501724,-0.004698031581938267,0.9990316033363342,-0.13266804814338684,-0.32012009620666504,-0.0088958153501153,0.012124571949243546
15,0.04228196665644646,-0.004507135134190321,0.9990185499191284,-0.13344204425811768,-0.3191521465778351,-0.008679218590259552,0.012406361289322376
16,0.050834771245718,-0.004526949487626553,0.9986121654510498,-0.1611688882112503,-0.3690159320831299,-0.009131677448749542,0.013006328605115414
17,0.057212330400943756,-0.0040931194089353085,0.9982239603996277,-0.1814166158437729,-0.40933674573898315,-0.008487493731081486,0.01609582081437111
18,0.057179730385541916,-0.003863768419250846,0.9982141852378845,-0.1810663640499115,-0.40681666135787964,-0.008422262966632843,0.016851302236318588
19,0.060504741966724396,-0.0028010765090584755,0.997876763343811,-0.19140471518039703,-0.43359148502349854,-0.008211211301386356,0.02394334226846695
20,0.062446702271699905,-0.0020932655315846205,0.9977219104766846,-0.19696669280529022,-0.4284648001194,-0.009685961529612541,0.025436770170927048
21,0.06734366714954376,-0.0008921915432438254,0.9972245693206787,-0.21193161606788635,-0.4576486051082611,-0.010005318559706211,0.03173736855387688
22,0.07513085007667542,0.0013087893603369594,0.9963646531105042,-0.2354867309331894,-0.48013314604759216,-0.012685984373092651,0.040139444172382355
23,0.07441456615924835,0.0013819035375490785,0.9964028000831604,-0.232938751578331,-0.4786827564239502,-0.012811776250600815,0.04052336513996124
24,0.08023633807897568,0.0022311394568532705,0.9957519769668579,-0.25055548548698425,-0.5129024982452393,-0.014804597944021225,0.04511256515979767
25,0.08023632317781448,0.002278918633237481,0.9957422614097595,-0.2506631016731262,-0.5123031139373779,-0.01471232995390892,0.045324645936489105
26,0.08695781975984573,0.004677313845604658,0.9946519136428833,-0.2697935700416565,-0.5277559757232666,-0.022196533158421516,0.05553450435400009
27,0.0919707864522934,0.00534422742202878,0.9939528107643127,-0.28496047854423523,-0.5623852014541626,-0.02573835290968418,0.05975526571273804
28,0.09230974316596985,0.005507384426891804,0.9938814640045166,-0.28609105944633484,-0.5603964328765869,-0.025710148736834526,0.06040046736598015
29,0.09911875426769257,0.005749186035245657,0.9930558800697327,-0.3068734407424927,-0.6002926230430603,-0.028425877913832664,0.06310659646987915
30,0.0991387814283371,0.006043379195034504,0.9930099248886108,-0.30682989954948425,-0.5981079936027527,-0.028523677960038185,0.06376824527978897
31,0.10419654101133347,0.006696026772260666,0.9922949075698853,-0.3213028311729431,-0.6360387802124023,-0.03481573238968849,0.06670255959033966
32,0.11149168014526367,0.0067390077747404575,0.991012454032898,-0.3434418737888336,-0.662612795829773,-0.04156646877527237,0.07361096143722534
33,0.11134535819292068,0.006744162645190954,0.9910113215446472,-0.34297406673431396,-0.6619505286216736,-0.04142671078443527,0.07384628802537918
34,0.11477626115083694,0.005654881242662668,0.9906818270683289,-0.35381749272346497,-0.7113041281700134,-0.04465021938085556,0.0731029286980629
35,0.1146877110004425,0.005732805468142033,0.9906843304634094,-0.35339292883872986,-0.7109434604644775,-0.04422828555107117,0.07320154458284378
36,0.1146320104598999,0.0062349699437618256,0.990727961063385,-0.35384654998779297,-0.7574631571769714,-0.04589913412928581,0.0726550817489624
37,0.11197914183139801,0.005326056852936745,0.9909195899963379,-0.34681496024131775,-0.7989361882209778,-0.045872706919908524,0.0742342546582222
38,0.11296600848436356,0.005357593763619661,0.9908108711242676,-0.34947091341018677,-0.799172043800354,-0.04589436203241348,0.07418826222419739
39,0.10764957219362259,0.007649545092135668,0.9911448955535889,-0.33687764406204224,-0.8320397138595581,-0.04737706482410431,0.07736150175333023
40,0.11231540143489838,0.010123507119715214,0.9904552698135376,-0.35235682129859924,-0.8678625226020813,-0.051751818507909775,0.07925442606210709
41,0.11163180321455002,0.010294926352798939,0.9903612732887268,-0.35074418783187866,-0.8620668649673462,-0.05121707543730736,0.08134448528289795
42,0.11777245253324509,0.011561778374016285,0.9898718595504761,-0.36949431896209717,-0.9110504984855652,-0.05737714096903801,0.07841981202363968
43,0.11550696194171906,0.011420941911637783,0.989978015422821,-0.3629690408706665,-0.9058831930160522,-0.05631979927420616,0.08044427633285522
44,0.1208408772945404,0.01293120440095663,0.9889570474624634,-0.37973836064338684,-0.9343866109848022,-0.06111994385719299,0.08481930941343307
45,0.12138547003269196,0.012806151993572712,0.988922119140625,-0.3811315596103668,-0.9354984760284424,-0.06132294982671738,0.08446710556745529
46,0.12789715826511383,0.013075433671474457,0.9887770414352417,-0.39843985438346863,-1.0010789632797241,-0.07115146517753601,0.07610129565000534
47,0.13015064597129822,0.01315257977694273,0.9883824586868286,-0.40435588359832764,-1.0400944948196411,-0.07710171490907669,0.07738204300403595
48,0.12980537116527557,0.013150427490472794,0.9884406924247742,-0.4031859338283539,-1.0405341386795044,-0.07733403891324997,0.07721821963787079
49,0.12679265439510345,0.013027768582105637,0.9886866211891174,-0.39422139525413513,-1.0772327184677124,-0.08070952445268631,0.07907501608133316
50,0.12048957496881485,0.012736568227410316,0.9901390671730042,-0.3728311359882355,-1.146114468574524,-0.08131033927202225,0.0703188106417656
51,0.11997716873884201,0.012672065757215023,0.9901974201202393,-0.3712638020515442,-1.145964503288269,-0.08158712834119797,0.07038488239049911
52,0.10676579922437668,0.01061280444264412,0.9924024939537048,-0.33028826117515564,-1.2200839519500732,-0.07656804472208023,0.06021422892808914
53,0.10706191509962082,0.010557955130934715,0.9923646450042725,-0.33102619647979736,-1.2197967767715454,-0.07698508352041245,0.06032269448041916
54,0.09674400836229324,0.010676393285393715,0.9933964610099792,-0.30111730098724365,-1.261899709701538,-0.07038319110870361,0.06074674427509308
55,0.10145068168640137,0.011517342180013657,0.9925466179847717,-0.3144526481628418,-1.286128044128418,-0.07818853110074997,0.0665314644575119
56,0.10082291811704636,0.01126944087445736,0.9925364851951599,-0.3133412003517151,-1.2829118967056274,-0.07625280320644379,0.06766808032989502
57,0.10597710311412811,0.011507010087370872,0.9917817711830139,-0.3279241919517517,-1.3159838914871216,-0.08778560906648636,0.07074902206659317
58,0.10609318315982819,0.011442162096500397,0.9917813539505005,-0.32830163836479187,-1.3164013624191284,-0.08794897049665451,0.07059058547019958
59,0.11071457713842392,0.011057134717702866,0.991111159324646,-0.34170350432395935,-1.3510122299194336,-0.10206223279237747,0.07292968779802322
60,0.12163031846284866,0.011682246811687946,0.9894455671310425,-0.3746073246002197,-1.3756487369537354,-0.11925447732210159,0.07789149880409241
61,0.1214560866355896,0.011400817893445492,0.9894130229949951,-0.37392348051071167,-1.373671531677246,-0.11869316548109055,0.07861530780792236
62,0.12666118144989014,0.007663964759558439,0.9888633489608765,-0.3867505192756653,-1.4231420755386353,-0.12936019897460938,0.07776659727096558
63,0.12676012516021729,0.00744661083444953,0.9887902140617371,-0.3867175579071045,-1.4208488464355469,-0.1290407031774521,0.07855261862277985
64,0.13844844698905945,0.0036612472031265497,0.9851344227790833,-0.4149892330169678,-1.4080822467803955,-0.10455712676048279,0.10163083672523499
65,0.1426079124212265,0.002333185402676463,0.9841277599334717,-0.42668694257736206,-1.445452332496643,-0.10981939733028412,0.105594202876091
66,0.1428869068622589,0.0022913855500519276,0.984065055847168,-0.4274923503398895,-1.4448221921920776,-0.10985968261957169,0.10580220818519592
67,0.14729221165180206,0.0018803345737978816,0.9834885597229004,-0.4419235289096832,-1.4936633110046387,-0.1231769397854805,0.10512790828943253
68,0.14735591411590576,0.0018562000477686524,0.9834117293357849,-0.4420517086982727,-1.4919226169586182,-0.12263044714927673,0.10575501620769501
69,0.1519041657447815,0.0011751774000003934,0.9827751517295837,-0.45643430948257446,-1.5424816608428955,-0.13338689506053925,0.10524624586105347
70,0.15597650408744812,0.0009009532514028251,0.9823507070541382,-0.47028058767318726,-1.5954128503799438,-0.148188978433609,0.10323596745729446
71,0.15568239986896515,0.0008447711588814855,0.9823690056800842,-0.46928325295448303,-1.594491720199585,-0.14814694225788116,0.1035061702132225
72,0.16053754091262817,-0.0012120988685637712,0.9817272424697876,-0.48482638597488403,-1.6488531827926636,-0.15681347250938416,0.10216613113880157
73,0.16032674908638,-0.0011819112114608288,0.9816738367080688,-0.48436975479125977,-1.6462525129318237,-0.1570906788110733,0.10300711542367935
74,0.16602760553359985,-0.0023661551531404257,0.9807078242301941,-0.5034328103065491,-1.6936479806900024,-0.16763073205947876,0.10315763205289841
75,0.1668177992105484,-0.003446039743721485,0.9809219837188721,-0.5078399777412415,-1.7522495985031128,-0.17697499692440033,0.09976024925708771
76,0.16671793162822723,-0.0033295350149273872,0.9808748960494995,-0.5075697302818298,-1.7501955032348633,-0.17728197574615479,0.10039179027080536
77,0.16922463476657867,-0.004518440924584866,0.9805552959442139,-0.5165545344352722,-1.8026303052902222,-0.18421941995620728,0.09926732629537582
78,0.16962504386901855,-0.004514943342655897,0.9804955720901489,-0.5178873538970947,-1.8029056787490845,-0.1844787746667862,0.09917402267456055
79,0.16806742548942566,-0.004218465182930231,0.9805727005004883,-0.5151462554931641,-1.8427287340164185,-0.19233660399913788,0.10105825960636139
80,0.16666188836097717,-0.004443394485861063,0.9804618954658508,-0.5123778581619263,-1.8805837631225586,-0.19867540895938873,0.1043962836265564
81,0.16758297383785248,-0.004329056013375521,0.9802225232124329,-0.5153204202651978,-1.8781129121780396,-0.1995248794555664,0.10517162829637527
82,0.16680288314819336,-0.004180807154625654,0.9803231358528137,-0.5147660970687866,-1.9233980178833008,-0.20699962973594666,0.10547962784767151
83,0.16740216314792633,-0.0043992758728563786,0.9802473783493042,-0.5166452527046204,-1.9242585897445679,-0.2071838676929474,0.10522539913654327
84,0.16841435432434082,-0.003758567851036787,0.9795839786529541,-0.5222000479698181,-1.955902338027954,-0.21852350234985352,0.10971653461456299
85,0.16862204670906067,-0.002170607913285494,0.9801995754241943,-0.5244975090026855,-2.0167789459228516,-0.23305657505989075,0.10378217697143555
86,0.16871768236160278,-0.002132645808160305,0.980108916759491,-0.5247613787651062,-2.0149545669555664,-0.23221994936466217,0.10448118299245834
87,0.16405685245990753,-0.0010567785939201713,0.980948269367218,-0.5119426846504211,-2.061497926712036,-0.24403245747089386,0.10404220223426819
88,0.1663065105676651,-0.0009058151626959443,0.9804723858833313,-0.520621120929718,-2.1052792072296143,-0.25318631529808044,0.10495354980230331
89,0.16356690227985382,-0.0012521935859695077,0.9809077978134155,-0.5124874711036682,-2.104858875274658,-0.25064361095428467,0.10518676042556763
90,0.16271604597568512,-0.0005179636063985527,0.9809786677360535,-0.5116474032402039,-2.148345708847046,-0.2613246738910675,0.10584957152605057
91,0.16232486069202423,-0.00031845024204812944,0.9810222387313843,-0.5103142261505127,-2.1477084159851074,-0.26133623719215393,0.10604707896709442
92,0.17113764584064484,0.0012367113959044218,0.9790437817573547,-0.7175023555755615,-2.14131498336792,-0.19239623844623566,0.110379658639431
93,0.17131151258945465,0.0012481611920520663,0.9790149331092834,-0.7178662419319153,-2.1413393020629883,-0.1912475824356079,0.11036574095487595
94,0.17465946078300476,0.0005433141486719251,0.9783313274383545,-0.7255595326423645,-2.0933849811553955,-0.1773606389760971,0.11118285357952118
95,0.1725662350654602,0.00010479986667633057,0.9786077737808228,-0.7170241475105286,-2.0452938079833984,-0.16521139442920685,0.11201678961515427
96,0.173881396651268,0.0001127702635130845,0.978493332862854,-0.7214041948318481,-2.048171281814575,-0.16624632477760315,0.11097826808691025
97,0.17428350448608398,-0.0002951954957097769,0.9783743023872375,-0.7209305763244629,-2.0014231204986572,-0.15480418503284454,0.11139538884162903
98,0.17474928498268127,-0.0016777511918917298,0.9782432317733765,-0.7199869155883789,-1.9565622806549072,-0.14227356016635895,0.11180435866117477
99,0.17481353878974915,-0.00167544384021312,0.9782348275184631,-0.7201327085494995,-1.9566088914871216,-0.14230641722679138,0.1117769330739975
